loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies
30000.0, 36 months,13.49,1017.92,C2,1 year,MORTGAGE,250000.0,credit_card,8.43,13.0,0.0,20912.0,30.8,15.0,0.0,0.0
10000.0, 36 months,12.74,335.69,C1,,OWN,30000.0,debt_consolidation,10.36,10.0,0.0,9931.0,33.4,16.0,0.0,0.0
10000.0, 60 months,13.99,232.64,C3,3 years,MORTGAGE,59000.0,debt_consolidation,16.38,15.0,0.0,58478.0,43.1,36.0,4.0,0.0
20800.0, 60 months,29.99,672.83,F3,10+ years,RENT,65000.0,debt_consolidation,17.17,8.0,1.0,7081.0,54.9,23.0,2.0,1.0
23625.0, 60 months,16.99,587.02,D1,10+ years,MORTGAGE,56293.0,debt_consolidation,25.24,14.0,1.0,12969.0,55.9,25.0,2.0,0.0
15000.0, 36 months,11.39,493.86,B3,9 years,RENT,100000.0,credit_card,31.47,18.0,0.0,83299.0,68.1,35.0,0.0,0.0
16000.0, 60 months,28.69,504.86,F1,10+ years,RENT,97250.0,debt_consolidation,29.79,30.0,0.0,28537.0,28.9,42.0,0.0,0.0
10000.0, 36 months,14.99,346.61,C4,3 years,OWN,102000.0,other,26.57,18.0,0.0,56642.0,57.0,40.0,0.0,0.0
5500.0, 36 months,19.99,204.38,D4,1 year,RENT,30000.0,debt_consolidation,11.0,6.0,0.0,3620.0,56.6,14.0,0.0,0.0
12000.0, 60 months,22.74,336.5,E1,2 years,RENT,50000.0,debt_consolidation,33.65,13.0,0.0,28152.0,50.5,29.0,2.0,0.0
24000.0, 60 months,16.99,596.34,D1,7 years,RENT,73000.0,debt_consolidation,34.6,22.0,0.0,29794.0,57.5,37.0,0.0,0.0
8000.0, 36 months,11.44,263.58,B4,8 years,RENT,130000.0,credit_card,9.85,8.0,0.0,8820.0,65.3,20.0,3.0,0.0
36000.0, 60 months,11.44,790.65,B4,2 years,MORTGAGE,75000.0,debt_consolidation,19.44,23.0,0.0,45861.0,54.6,53.0,3.0,0.0
15600.0, 60 months,13.99,362.91,C3,3 years,RENT,64000.0,debt_consolidation,22.97,29.0,0.0,16998.0,55.7,64.0,6.0,0.0
29000.0, 36 months,11.49,956.17,B5,4 years,MORTGAGE,85000.0,debt_consolidation,12.34,9.0,1.0,6254.0,32.2,23.0,1.0,1.0
18850.0, 36 months,16.99,671.97,D1,< 1 year,MORTGAGE,41000.0,debt_consolidation,34.57,9.0,0.0,16642.0,41.9,24.0,1.0,0.0
12000.0, 60 months,25.49,355.68,E4,10+ years,RENT,55000.0,credit_card,18.9,13.0,1.0,27312.0,68.5,30.0,0.0,1.0
30450.0, 36 months,12.74,1022.18,C1,10+ years,RENT,50000.0,credit_card,13.3,8.0,1.0,10518.0,63.7,11.0,0.0,1.0
4000.0, 36 months,14.99,138.65,C4,10+ years,RENT,72800.0,other,18.97,10.0,1.0,8843.0,57.1,11.0,0.0,0.0
10000.0, 60 months,22.74,280.42,E1,7 years,MORTGAGE,105000.0,home_improvement,8.53,11.0,1.0,4670.0,36.8,14.0,0.0,0.0
15000.0, 36 months,11.49,494.57,B5,10+ years,OWN,120000.0,debt_consolidation,18.71,10.0,0.0,27829.0,59.8,18.0,0.0,0.0
29525.0, 36 months,11.44,972.78,B4,< 1 year,MORTGAGE,180000.0,debt_consolidation,27.31,13.0,0.0,95390.0,88.2,21.0,1.0,0.0
10000.0, 36 months,11.44,329.48,B4,10+ years,MORTGAGE,136000.0,credit_card,30.27,13.0,0.0,20606.0,90.4,24.0,2.0,0.0
5500.0, 36 months,13.99,187.96,C3,3 years,OWN,50000.0,credit_card,26.84,8.0,0.0,7233.0,39.3,12.0,0.0,0.0
10000.0, 60 months,15.99,243.13,C5,< 1 year,MORTGAGE,50000.0,debt_consolidation,16.06,6.0,0.0,5885.0,50.3,17.0,0.0,0.0
20000.0, 60 months,12.74,452.41,C1,,OWN,60000.0,debt_consolidation,18.01,8.0,0.0,10023.0,19.9,15.0,2.0,0.0
12600.0, 60 months,14.99,299.69,C4,2 years,RENT,56000.0,debt_consolidation,25.08,11.0,0.0,6420.0,27.2,15.0,0.0,0.0
7600.0, 36 months,16.99,270.93,D1,3 years,RENT,40000.0,debt_consolidation,12.77,5.0,0.0,1104.0,16.5,9.0,0.0,0.0
14075.0, 36 months,21.49,533.83,D5,10+ years,RENT,42000.0,debt_consolidation,32.8,8.0,3.0,8385.0,93.0,14.0,0.0,1.0
6000.0, 36 months,11.49,197.83,B5,10+ years,RENT,44000.0,debt_consolidation,16.72,13.0,0.0,5334.0,40.1,25.0,0.0,0.0
12000.0, 60 months,28.69,378.65,F1,8 years,OWN,67000.0,debt_consolidation,33.89,22.0,0.0,31697.0,62.8,46.0,2.0,0.0
8000.0, 36 months,7.49,248.82,A4,5 years,MORTGAGE,90000.0,home_improvement,33.55,14.0,1.0,104855.0,40.2,27.0,1.0,0.0
22175.0, 60 months,15.99,539.14,C5,10+ years,MORTGAGE,55000.0,debt_consolidation,49.64,12.0,0.0,29002.0,64.3,40.0,4.0,0.0
35000.0, 36 months,11.39,1152.34,B3,7 years,MORTGAGE,130000.0,home_improvement,13.54,8.0,0.0,9843.0,60.0,20.0,1.0,0.0
9600.0, 36 months,13.99,328.06,C3,2 years,MORTGAGE,70000.0,credit_card,30.89,9.0,0.0,19413.0,77.7,16.0,0.0,0.0
40000.0, 36 months,5.32,1204.6,A1,10+ years,MORTGAGE,180000.0,debt_consolidation,17.49,13.0,0.0,25097.0,43.8,42.0,5.0,0.0
12500.0, 60 months,14.99,297.31,C4,8 years,RENT,60000.0,credit_card,15.96,5.0,0.0,1248.0,12.0,17.0,0.0,0.0
15000.0, 60 months,12.74,339.31,C1,6 years,RENT,114000.0,debt_consolidation,16.39,33.0,0.0,32893.0,32.2,71.0,3.0,0.0
7200.0, 36 months,11.39,237.06,B3,,OWN,35000.0,debt_consolidation,26.85,10.0,1.0,4456.0,33.8,18.0,0.0,1.0
35000.0, 36 months,11.44,1153.17,B4,4 years,OWN,330000.0,credit_card,20.4,29.0,1.0,109521.0,77.0,51.0,7.0,0.0
11650.0, 36 months,16.99,415.3,D1,1 year,MORTGAGE,50000.0,debt_consolidation,16.97,17.0,4.0,6677.0,68.8,20.0,0.0,3.0
28000.0, 60 months,13.49,644.14,C2,10+ years,MORTGAGE,140000.0,debt_consolidation,14.98,13.0,0.0,37723.0,65.3,44.0,6.0,0.0
15000.0, 60 months,13.99,348.95,C3,10+ years,MORTGAGE,95000.0,debt_consolidation,10.72,15.0,2.0,16421.0,70.8,27.0,2.0,0.0
20000.0, 36 months,18.99,733.02,D3,3 years,MORTGAGE,60000.0,debt_consolidation,15.26,7.0,0.0,10331.0,78.9,17.0,1.0,0.0
10000.0, 36 months,13.99,341.73,C3,10+ years,MORTGAGE,80000.0,debt_consolidation,29.4,19.0,0.0,30324.0,81.5,39.0,2.0,0.0
5000.0, 36 months,11.44,164.74,B4,,RENT,27240.0,credit_card,18.95,8.0,0.0,3845.0,55.7,28.0,0.0,0.0
8400.0, 36 months,19.99,312.14,D4,5 years,OWN,105000.0,debt_consolidation,10.71,12.0,0.0,16757.0,81.7,34.0,2.0,0.0
8000.0, 36 months,15.99,281.22,C5,10+ years,MORTGAGE,124000.0,moving,9.13,13.0,0.0,9487.0,48.7,22.0,0.0,0.0
13200.0, 36 months,24.74,523.02,E3,1 year,RENT,30000.0,debt_consolidation,27.8,11.0,0.0,8890.0,40.8,12.0,0.0,0.0
34200.0, 60 months,14.99,813.44,C4,10+ years,RENT,91584.0,debt_consolidation,24.08,10.0,0.0,8920.0,44.6,37.0,7.0,0.0
12000.0, 36 months,11.49,395.66,B5,5 years,RENT,72000.0,credit_card,21.05,9.0,0.0,9483.0,28.7,14.0,0.0,0.0
24000.0, 36 months,18.99,879.63,D3,3 years,OWN,85000.0,debt_consolidation,17.58,17.0,0.0,8083.0,30.6,26.0,0.0,0.0
9600.0, 36 months,17.99,347.02,D2,1 year,RENT,30000.0,debt_consolidation,24.08,5.0,0.0,6414.0,90.3,10.0,0.0,0.0
35000.0, 60 months,14.99,832.47,C4,8 years,RENT,90000.0,debt_consolidation,18.39,11.0,1.0,37535.0,67.3,19.0,0.0,0.0
25000.0, 36 months,6.99,771.82,A2,10+ years,MORTGAGE,130000.0,debt_consolidation,18.31,15.0,0.0,73449.0,53.9,31.0,4.0,0.0
36000.0, 60 months,11.44,790.65,B4,10+ years,MORTGAGE,153000.0,home_improvement,19.44,16.0,0.0,105457.0,9.5,25.0,3.0,0.0
7000.0, 36 months,12.74,234.99,C1,< 1 year,RENT,29000.0,credit_card,2.65,8.0,0.0,1309.0,11.8,10.0,0.0,0.0
35000.0, 60 months,13.99,814.21,C3,6 years,MORTGAGE,114000.0,debt_consolidation,11.79,8.0,0.0,46775.0,75.4,17.0,1.0,0.0
21275.0, 36 months,13.49,721.88,C2,10+ years,MORTGAGE,89000.0,debt_consolidation,3.92,6.0,1.0,6778.0,72.9,10.0,1.0,1.0
21000.0, 60 months,18.99,544.64,D3,3 years,MORTGAGE,212712.0,debt_consolidation,17.04,9.0,0.0,28330.0,94.4,24.0,3.0,0.0
6000.0, 36 months,11.44,197.69,B4,10+ years,RENT,34200.0,other,6.67,7.0,0.0,5342.0,35.1,9.0,0.0,0.0
21000.0, 60 months,28.69,662.63,F1,10+ years,MORTGAGE,50000.0,debt_consolidation,33.51,10.0,0.0,7650.0,86.9,27.0,2.0,0.0
12600.0, 36 months,16.99,449.17,D1,6 years,RENT,65000.0,debt_consolidation,14.24,20.0,0.0,9629.0,35.7,23.0,0.0,0.0
4000.0, 36 months,15.99,140.61,C5,,RENT,14000.0,debt_consolidation,4.63,8.0,0.0,1144.0,9.6,11.0,0.0,0.0
35000.0, 60 months,13.49,805.17,C2,10+ years,MORTGAGE,130000.0,debt_consolidation,17.83,22.0,0.0,42597.0,39.9,50.0,3.0,0.0
15525.0, 36 months,26.24,627.5,E5,10+ years,MORTGAGE,51000.0,debt_consolidation,14.4,14.0,0.0,9927.0,44.9,19.0,5.0,0.0
4900.0, 36 months,11.39,161.33,B3,,RENT,55000.0,debt_consolidation,11.17,3.0,0.0,1371.0,36.1,15.0,0.0,0.0
13000.0, 36 months,11.49,428.63,B5,5 years,RENT,66000.0,debt_consolidation,31.8,12.0,0.0,6790.0,38.0,15.0,0.0,0.0
18000.0, 36 months,11.49,593.49,B5,3 years,MORTGAGE,110000.0,debt_consolidation,25.07,9.0,0.0,7646.0,62.7,19.0,2.0,0.0
10000.0, 36 months,16.99,356.48,D1,3 years,RENT,41000.0,debt_consolidation,34.13,9.0,0.0,10145.0,66.3,15.0,0.0,0.0
12800.0, 36 months,19.99,475.63,D4,< 1 year,RENT,95400.0,credit_card,11.13,10.0,0.0,10545.0,87.1,14.0,0.0,0.0
5000.0, 36 months,7.99,156.66,A5,10+ years,MORTGAGE,61291.0,home_improvement,11.22,6.0,0.0,5138.0,87.1,19.0,4.0,0.0
14400.0, 60 months,15.99,350.11,C5,,MORTGAGE,84000.0,home_improvement,16.51,24.0,1.0,11393.0,36.6,35.0,0.0,0.0
24000.0, 36 months,14.99,831.86,C4,8 years,RENT,180000.0,debt_consolidation,17.66,17.0,1.0,16975.0,53.0,19.0,0.0,0.0
12600.0, 60 months,25.49,373.46,E4,3 years,RENT,41808.0,debt_consolidation,34.73,7.0,0.0,4011.0,49.5,13.0,0.0,0.0
23975.0, 60 months,25.49,710.61,E4,3 years,RENT,70000.0,credit_card,21.09,8.0,0.0,7121.0,62.0,13.0,0.0,0.0
22000.0, 36 months,14.99,762.53,C4,< 1 year,OWN,68000.0,debt_consolidation,15.36,23.0,1.0,7142.0,38.9,64.0,2.0,0.0
10325.0, 60 months,13.99,240.2,C3,9 years,MORTGAGE,37415.0,home_improvement,11.36,8.0,1.0,5490.0,45.0,15.0,1.0,1.0
16800.0, 36 months,16.99,598.89,D1,2 years,RENT,60000.0,debt_consolidation,1.4,7.0,0.0,1934.0,10.5,7.0,0.0,0.0
21000.0, 36 months,17.99,759.1,D2,10+ years,MORTGAGE,61000.0,debt_consolidation,21.46,18.0,0.0,13822.0,97.3,30.0,3.0,0.0
21000.0, 36 months,13.99,717.63,C3,1 year,MORTGAGE,159632.0,debt_consolidation,11.68,13.0,0.0,11900.0,53.1,34.0,1.0,0.0
8500.0, 36 months,19.99,315.85,D4,3 years,RENT,36000.0,debt_consolidation,19.83,6.0,0.0,8372.0,43.8,7.0,0.0,0.0
15000.0, 36 months,14.99,519.91,C4,3 years,RENT,60000.0,debt_consolidation,34.72,16.0,0.0,31692.0,69.3,43.0,0.0,0.0
20000.0, 60 months,15.99,486.26,C5,3 years,RENT,90000.0,credit_card,23.41,17.0,0.0,14103.0,59.8,29.0,2.0,0.0
30000.0, 36 months,15.99,1054.57,C5,10+ years,RENT,80000.0,debt_consolidation,28.08,14.0,0.0,39057.0,71.3,28.0,0.0,0.0
24000.0, 60 months,16.99,596.34,D1,10+ years,MORTGAGE,115000.0,debt_consolidation,20.38,24.0,1.0,21746.0,46.5,54.0,2.0,0.0
16000.0, 60 months,14.99,380.56,C4,10+ years,MORTGAGE,140000.0,debt_consolidation,13.81,14.0,0.0,18097.0,74.5,56.0,1.0,0.0
11850.0, 36 months,11.49,390.71,B5,,RENT,67716.0,debt_consolidation,26.09,15.0,1.0,7016.0,31.7,21.0,1.0,0.0
2400.0, 36 months,5.32,72.28,A1,5 years,MORTGAGE,90000.0,vacation,14.9,9.0,0.0,12021.0,53.4,13.0,0.0,0.0
10000.0, 36 months,13.99,341.73,C3,10+ years,MORTGAGE,42000.0,debt_consolidation,17.26,10.0,1.0,18735.0,50.2,21.0,2.0,1.0
8000.0, 36 months,11.39,263.39,B3,10+ years,OWN,36232.38,debt_consolidation,25.31,17.0,0.0,14867.0,77.4,20.0,1.0,0.0
20000.0, 60 months,11.49,439.76,B5,,MORTGAGE,105000.0,credit_card,16.07,15.0,0.0,26741.0,55.6,35.0,6.0,0.0
20000.0, 36 months,6.99,617.46,A2,10+ years,MORTGAGE,120000.0,other,17.18,16.0,1.0,20810.0,44.8,26.0,2.0,1.0
21000.0, 36 months,7.99,657.97,A5,10+ years,MORTGAGE,128000.0,debt_consolidation,12.57,13.0,1.0,20483.0,72.6,13.0,1.0,0.0
15000.0, 36 months,11.39,493.86,B3,10+ years,RENT,42000.0,credit_card,7.77,11.0,0.0,10429.0,34.9,22.0,0.0,0.0
37025.0, 36 months,10.49,1203.23,B2,< 1 year,RENT,185000.0,debt_consolidation,19.94,13.0,0.0,18440.0,39.1,26.0,3.0,0.0
1800.0, 36 months,11.39,59.27,B3,,OWN,43600.0,home_improvement,17.59,7.0,0.0,1135.0,37.8,28.0,2.0,0.0
8000.0, 36 months,11.44,263.58,B4,< 1 year,RENT,47500.0,debt_consolidation,20.19,4.0,0.0,4870.0,97.4,8.0,0.0,0.0
12000.0, 36 months,5.32,361.38,A1,< 1 year,RENT,80000.0,medical,12.18,7.0,0.0,7730.0,31.9,19.0,0.0,0.0
12000.0, 60 months,30.49,391.87,F4,10+ years,MORTGAGE,65000.0,small_business,19.59,11.0,0.0,4088.0,49.3,20.0,4.0,0.0
10800.0, 36 months,24.74,427.93,E3,10+ years,MORTGAGE,30000.0,home_improvement,15.44,3.0,0.0,14853.0,66.9,17.0,0.0,0.0
29925.0, 60 months,14.99,711.76,C4,4 years,RENT,171000.0,debt_consolidation,6.25,9.0,0.0,7291.0,45.9,20.0,0.0,0.0
15000.0, 36 months,11.44,494.22,B4,< 1 year,OWN,125000.0,debt_consolidation,13.99,6.0,0.0,12649.0,54.1,29.0,2.0,0.0
10000.0, 36 months,11.49,329.72,B5,< 1 year,RENT,60000.0,debt_consolidation,17.44,10.0,1.0,495.0,99.0,17.0,1.0,0.0
15000.0, 36 months,12.74,503.54,C1,9 years,RENT,80000.0,credit_card,19.47,8.0,2.0,9459.0,34.6,11.0,1.0,2.0
6200.0, 36 months,19.99,230.39,D4,,MORTGAGE,31000.0,debt_consolidation,29.73,6.0,0.0,17924.0,87.9,10.0,2.0,0.0
12000.0, 60 months,13.99,279.16,C3,4 years,OWN,67000.0,credit_card,17.22,15.0,0.0,26945.0,31.5,20.0,1.0,0.0
6000.0, 36 months,12.74,201.42,C1,6 years,RENT,50000.0,credit_card,11.64,8.0,1.0,2151.0,26.2,12.0,0.0,1.0
15350.0, 36 months,14.99,532.04,C4,5 years,RENT,80000.0,credit_card,14.28,8.0,0.0,4177.0,46.9,16.0,0.0,0.0
5000.0, 36 months,12.74,167.85,C1,10+ years,RENT,52000.0,major_purchase,17.08,6.0,0.0,6565.0,63.7,14.0,0.0,0.0
8500.0, 36 months,14.99,294.62,C4,10+ years,RENT,31000.0,debt_consolidation,29.62,16.0,1.0,10065.0,40.4,40.0,1.0,1.0
16000.0, 60 months,15.99,389.01,C5,,RENT,80000.0,debt_consolidation,26.43,13.0,0.0,21197.0,73.6,26.0,1.0,0.0
25075.0, 36 months,17.99,906.4,D2,< 1 year,RENT,57000.0,debt_consolidation,29.21,14.0,1.0,27636.0,54.4,27.0,0.0,0.0
20000.0, 36 months,15.99,703.05,C5,,MORTGAGE,64000.0,debt_consolidation,18.77,14.0,0.0,19740.0,74.5,25.0,6.0,0.0
17000.0, 36 months,11.39,559.71,B3,,MORTGAGE,120000.0,debt_consolidation,13.05,13.0,0.0,23764.0,56.3,26.0,2.0,0.0
24000.0, 36 months,11.49,791.32,B5,7 years,RENT,70000.0,debt_consolidation,22.24,11.0,0.0,32053.0,60.7,13.0,0.0,0.0
15000.0, 36 months,12.74,503.54,C1,10+ years,RENT,85000.0,debt_consolidation,1.46,6.0,0.0,1359.0,23.8,7.0,0.0,0.0
36400.0, 60 months,16.99,904.44,D1,4 years,MORTGAGE,48000.0,debt_consolidation,22.55,10.0,0.0,10637.0,61.5,24.0,4.0,0.0
5600.0, 36 months,11.49,184.64,B5,2 years,MORTGAGE,42000.0,credit_card,28.25,7.0,0.0,1488.0,7.5,17.0,3.0,0.0
8000.0, 36 months,8.24,251.58,B1,2 years,RENT,38000.0,debt_consolidation,18.89,10.0,1.0,8241.0,47.0,31.0,4.0,1.0
14000.0, 36 months,12.74,469.97,C1,3 years,RENT,53227.0,debt_consolidation,20.77,16.0,0.0,8388.0,63.1,23.0,0.0,0.0
4800.0, 36 months,13.49,162.87,C2,4 years,MORTGAGE,67500.0,debt_consolidation,29.81,20.0,0.0,13314.0,22.0,27.0,3.0,0.0
10000.0, 36 months,11.44,329.48,B4,10+ years,RENT,90000.0,other,20.73,14.0,1.0,9775.0,62.7,31.0,2.0,1.0
12000.0, 60 months,14.99,285.42,C4,3 years,RENT,72000.0,debt_consolidation,7.25,7.0,0.0,13124.0,89.4,22.0,3.0,0.0
10000.0, 36 months,15.99,351.53,C5,1 year,RENT,30360.0,debt_consolidation,20.27,17.0,0.0,15931.0,52.9,27.0,0.0,0.0
9000.0, 36 months,11.49,296.75,B5,2 years,OWN,60000.0,credit_card,18.82,9.0,0.0,35534.0,82.1,19.0,0.0,0.0
2700.0, 36 months,7.49,83.98,A4,4 years,RENT,23000.0,credit_card,10.84,9.0,0.0,3509.0,16.0,12.0,0.0,0.0
40000.0, 36 months,11.44,1317.9,B4,10+ years,MORTGAGE,309981.42,debt_consolidation,3.33,8.0,0.0,976.0,19.5,23.0,2.0,0.0
10000.0, 36 months,14.99,346.61,C4,10+ years,OWN,28000.0,debt_consolidation,29.02,6.0,1.0,12513.0,79.2,9.0,0.0,1.0
12000.0, 60 months,16.99,298.17,D1,8 years,MORTGAGE,37000.0,home_improvement,33.47,9.0,0.0,9212.0,81.3,21.0,3.0,0.0
15000.0, 36 months,14.99,519.91,C4,6 years,MORTGAGE,45000.0,debt_consolidation,15.2,9.0,0.0,15935.0,39.0,17.0,3.0,0.0
24000.0, 60 months,12.74,542.89,C1,< 1 year,RENT,325000.0,credit_card,10.63,6.0,0.0,51807.0,83.8,13.0,3.0,0.0
10000.0, 60 months,13.99,232.64,C3,10+ years,RENT,52000.0,debt_consolidation,19.94,8.0,0.0,6728.0,43.1,15.0,0.0,0.0
13200.0, 36 months,8.24,415.11,B1,10+ years,OWN,45000.0,credit_card,27.73,12.0,0.0,20573.0,42.0,40.0,3.0,0.0
15000.0, 36 months,12.74,503.54,C1,7 years,MORTGAGE,136000.0,debt_consolidation,23.26,10.0,4.0,14940.0,92.8,15.0,0.0,0.0
21000.0, 36 months,30.74,900.02,F5,2 years,RENT,100000.0,debt_consolidation,14.51,16.0,0.0,4599.0,4.9,31.0,0.0,0.0
7000.0, 36 months,12.74,234.99,C1,2 years,RENT,50000.0,debt_consolidation,14.33,9.0,1.0,2820.0,44.8,12.0,0.0,1.0
7800.0, 36 months,11.49,257.18,B5,,MORTGAGE,40000.0,home_improvement,3.36,10.0,0.0,1513.0,7.8,19.0,2.0,0.0
35000.0, 60 months,25.49,1037.38,E4,3 years,MORTGAGE,97998.0,debt_consolidation,12.93,12.0,0.0,14968.0,76.8,23.0,3.0,0.0
28000.0, 36 months,13.49,950.06,C2,5 years,OWN,132000.0,credit_card,21.0,35.0,0.0,58318.0,45.6,63.0,2.0,0.0
24000.0, 60 months,14.99,570.84,C4,5 years,RENT,80000.0,debt_consolidation,18.9,7.0,1.0,10412.0,40.4,20.0,0.0,1.0
7500.0, 36 months,12.74,251.77,C1,10+ years,RENT,25000.0,debt_consolidation,23.09,3.0,0.0,5396.0,94.7,12.0,0.0,0.0
6000.0, 36 months,11.49,197.83,B5,5 years,OWN,50000.0,debt_consolidation,24.12,6.0,0.0,5160.0,80.6,12.0,0.0,0.0
24800.0, 60 months,8.24,505.71,B1,5 years,MORTGAGE,58000.0,credit_card,18.54,13.0,1.0,7745.0,16.0,34.0,3.0,1.0
32675.0, 36 months,16.99,1164.8,D1,< 1 year,RENT,72000.0,debt_consolidation,30.32,23.0,1.0,19868.0,57.1,52.0,0.0,0.0
15925.0, 60 months,14.99,378.78,C4,< 1 year,MORTGAGE,175000.0,credit_card,14.26,12.0,1.0,19021.0,63.4,25.0,0.0,1.0
24000.0, 36 months,13.99,820.15,C3,5 years,MORTGAGE,130000.0,debt_consolidation,14.03,16.0,0.0,14071.0,59.4,25.0,3.0,0.0
23500.0, 60 months,16.99,583.91,D1,10+ years,MORTGAGE,49000.0,debt_consolidation,25.3,11.0,0.0,20892.0,61.1,22.0,4.0,0.0
25000.0, 36 months,10.49,812.45,B2,4 years,RENT,50000.0,small_business,6.12,21.0,0.0,320.0,0.8,28.0,0.0,0.0
6000.0, 36 months,14.99,207.97,C4,,MORTGAGE,50000.0,other,29.52,7.0,0.0,8398.0,52.5,16.0,4.0,0.0
15000.0, 36 months,13.49,508.96,C2,3 years,OWN,24000.0,debt_consolidation,41.05,7.0,0.0,4827.0,46.9,8.0,0.0,0.0
20000.0, 36 months,11.49,659.43,B5,4 years,RENT,60000.0,debt_consolidation,27.9,14.0,0.0,15087.0,42.0,19.0,0.0,0.0
10000.0, 36 months,14.99,346.61,C4,6 years,RENT,45000.0,credit_card,15.36,6.0,0.0,9361.0,81.4,9.0,1.0,0.0
25000.0, 36 months,14.99,866.52,C4,2 years,RENT,95000.0,debt_consolidation,20.15,17.0,0.0,30961.0,83.2,26.0,0.0,0.0
25000.0, 36 months,11.44,823.69,B4,< 1 year,RENT,80000.0,debt_consolidation,9.93,4.0,1.0,11921.0,90.3,10.0,0.0,0.0
10700.0, 36 months,17.99,386.78,D2,,OWN,32000.0,debt_consolidation,26.56,12.0,0.0,11003.0,49.3,22.0,2.0,0.0
12000.0, 36 months,11.49,395.66,B5,6 years,RENT,50000.0,credit_card,21.84,6.0,0.0,11067.0,52.7,11.0,0.0,0.0
36000.0, 60 months,12.74,814.33,C1,4 years,MORTGAGE,65000.0,credit_card,51.64,26.0,2.0,29119.0,42.4,44.0,5.0,2.0
16000.0, 36 months,11.49,527.55,B5,3 years,RENT,42000.0,debt_consolidation,1.43,8.0,1.0,1966.0,9.2,33.0,4.0,1.0
15000.0, 36 months,14.99,519.91,C4,3 years,MORTGAGE,75000.0,debt_consolidation,21.2,15.0,0.0,10520.0,58.4,31.0,3.0,0.0
2500.0, 36 months,8.24,78.62,B1,,RENT,25000.0,credit_card,9.27,4.0,1.0,1771.0,80.5,8.0,0.0,0.0
21950.0, 36 months,19.99,815.63,D4,10+ years,MORTGAGE,145600.0,home_improvement,13.29,27.0,1.0,16586.0,46.6,49.0,2.0,0.0
14000.0, 60 months,23.99,402.68,E2,< 1 year,OWN,38000.0,debt_consolidation,21.7,25.0,0.0,8413.0,11.6,35.0,0.0,0.0
13600.0, 36 months,17.99,491.61,D2,,OWN,34000.0,home_improvement,11.58,11.0,0.0,8275.0,37.3,20.0,1.0,0.0
7000.0, 36 months,10.49,227.49,B2,10+ years,OWN,50000.0,credit_card,26.45,12.0,0.0,28503.0,58.2,23.0,2.0,0.0
7000.0, 36 months,11.39,230.47,B3,6 years,RENT,59000.0,credit_card,9.87,10.0,0.0,7964.0,44.0,17.0,0.0,0.0
10000.0, 36 months,14.99,346.61,C4,2 years,RENT,25000.0,debt_consolidation,31.56,7.0,0.0,8284.0,61.8,11.0,0.0,0.0
7000.0, 36 months,11.39,230.47,B3,2 years,MORTGAGE,85000.0,debt_consolidation,2.56,8.0,0.0,4091.0,52.4,20.0,1.0,0.0
3975.0, 36 months,11.49,131.07,B5,10+ years,RENT,41000.0,debt_consolidation,19.79,13.0,0.0,6191.0,24.4,25.0,0.0,0.0
20000.0, 36 months,11.49,659.43,B5,,MORTGAGE,70000.0,debt_consolidation,25.01,11.0,1.0,13475.0,73.2,23.0,2.0,1.0
11125.0, 36 months,18.99,407.75,D3,5 years,RENT,30000.0,car,29.0,15.0,0.0,9522.0,26.1,18.0,0.0,0.0
7000.0, 36 months,7.99,219.33,A5,7 years,RENT,40500.0,debt_consolidation,21.22,15.0,0.0,5926.0,17.4,30.0,0.0,0.0
10000.0, 36 months,11.44,329.48,B4,10+ years,MORTGAGE,75000.0,debt_consolidation,26.69,13.0,1.0,20935.0,69.8,22.0,1.0,1.0
11850.0, 60 months,15.99,288.11,C5,10+ years,RENT,37000.0,debt_consolidation,27.51,8.0,1.0,4650.0,27.8,19.0,0.0,1.0
8000.0, 36 months,11.39,263.39,B3,8 years,MORTGAGE,43000.0,debt_consolidation,19.48,8.0,0.0,9499.0,65.5,16.0,0.0,0.0
9000.0, 36 months,16.99,320.83,D1,2 years,RENT,28000.0,debt_consolidation,13.72,7.0,0.0,9679.0,77.4,8.0,0.0,0.0
11750.0, 60 months,26.24,353.48,E5,< 1 year,OWN,32640.0,debt_consolidation,33.38,15.0,0.0,11043.0,81.8,32.0,0.0,0.0
12300.0, 36 months,12.74,412.9,C1,10+ years,MORTGAGE,55000.0,home_improvement,10.56,6.0,0.0,1792.0,19.3,22.0,2.0,0.0
21600.0, 60 months,12.74,488.6,C1,< 1 year,RENT,125000.0,debt_consolidation,29.23,10.0,1.0,6831.0,30.4,21.0,4.0,1.0
20000.0, 60 months,25.49,592.79,E4,10+ years,OWN,64000.0,debt_consolidation,13.82,4.0,0.0,7561.0,94.5,12.0,0.0,0.0
18000.0, 60 months,16.99,447.25,D1,7 years,MORTGAGE,140000.0,debt_consolidation,20.52,14.0,1.0,5471.0,13.7,22.0,1.0,0.0
2575.0, 36 months,26.24,104.08,E5,2 years,RENT,30000.0,other,19.4,4.0,0.0,469.0,36.1,5.0,0.0,0.0
18000.0, 60 months,26.24,541.49,E5,3 years,RENT,70000.0,debt_consolidation,22.34,20.0,0.0,26561.0,74.2,33.0,0.0,0.0
24000.0, 60 months,28.69,757.29,F1,3 years,RENT,70000.0,home_improvement,17.97,10.0,1.0,9856.0,62.1,20.0,0.0,1.0
