loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies
24000.0, 36 months,7.99,751.97,A5,2 years,MORTGAGE,160000.0,Fully Paid,debt_consolidation,13.22,16.0,0.0,13267.0,44.7,31.0,4.0,0.0
12000.0, 36 months,11.14,393.65,B1,5 years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,2.37,13.0,0.0,10944.0,29.8,24.0,,0.0
10000.0, 36 months,16.99,356.48,D3,10+ years,RENT,25000.0,Fully Paid,debt_consolidation,27.84,10.0,1.0,7628.0,64.6,13.0,0.0,1.0
8000.0, 36 months,10.0,258.14,B2,6 years,MORTGAGE,78000.0,Fully Paid,credit_card,20.02,10.0,0.0,39613.0,80.3,26.0,,0.0
20000.0, 60 months,12.69,451.9,C2,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,8.45,20.0,0.0,15235.0,37.6,52.0,3.0,0.0
10000.0, 36 months,14.16,342.56,C2,1 year,MORTGAGE,72000.0,Fully Paid,home_improvement,4.73,8.0,0.0,16897.0,62.4,11.0,1.0,0.0
6000.0, 36 months,19.52,221.52,D4,5 years,RENT,42000.0,Fully Paid,credit_card,21.71,9.0,0.0,7182.0,92.1,23.0,0.0,0.0
14400.0, 36 months,8.99,457.85,B1,4 years,RENT,47000.0,Fully Paid,debt_consolidation,13.64,18.0,0.0,10190.0,40.0,24.0,0.0,0.0
6000.0, 36 months,5.32,180.69,A1,4 years,MORTGAGE,64000.0,Fully Paid,debt_consolidation,11.79,13.0,0.0,2312.0,19.0,34.0,5.0,0.0
6000.0, 36 months,12.69,201.27,C2,10+ years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,32.25,9.0,0.0,9417.0,69.8,12.0,0.0,0.0
6000.0, 36 months,7.66,187.08,A5,6 years,RENT,63550.0,Fully Paid,debt_consolidation,13.88,7.0,0.0,10570.0,69.5,12.0,,0.0
15000.0, 36 months,11.48,494.5,B5,8 years,RENT,43000.0,Fully Paid,debt_consolidation,7.65,4.0,0.0,12339.0,71.3,6.0,0.0,0.0
24000.0, 36 months,8.59,758.63,A5,7 years,MORTGAGE,140000.0,Fully Paid,debt_consolidation,21.87,16.0,0.0,38921.0,63.7,45.0,4.0,0.0
5000.0, 36 months,15.05,173.45,C4,9 years,OWN,46000.0,Fully Paid,debt_consolidation,13.93,21.0,1.0,7335.0,29.8,36.0,3.0,1.0
14000.0, 36 months,6.08,426.42,A2,10+ years,MORTGAGE,130000.0,Fully Paid,other,9.53,10.0,0.0,10884.0,18.6,32.0,6.0,0.0
28000.0, 36 months,7.89,876.0,A5,6 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,26.39,11.0,5.0,16237.0,40.4,29.0,0.0,0.0
15000.0, 60 months,13.99,348.95,C3,2 years,MORTGAGE,140000.0,Fully Paid,major_purchase,13.56,8.0,1.0,0.0,0.0,35.0,2.0,0.0
10000.0, 36 months,9.71,321.32,B1,10+ years,RENT,140000.0,Fully Paid,debt_consolidation,6.29,13.0,0.0,8583.0,46.9,24.0,3.0,0.0
9500.0, 36 months,8.9,301.66,A5,9 years,MORTGAGE,45000.0,Fully Paid,credit_card,10.51,4.0,1.0,11323.0,62.6,13.0,1.0,1.0
16000.0, 36 months,6.99,493.97,A2,10+ years,OWN,54581.0,Fully Paid,debt_consolidation,25.29,19.0,0.0,15695.0,24.0,30.0,2.0,0.0
8750.0, 36 months,10.99,286.43,B3,1 year,RENT,20000.0,Fully Paid,debt_consolidation,19.93,20.0,0.0,8661.0,62.8,38.0,0.0,0.0
10000.0, 36 months,11.47,329.62,B5,10+ years,MORTGAGE,39000.0,Fully Paid,debt_consolidation,14.8,9.0,2.0,1655.0,11.0,16.0,3.0,2.0
3025.0, 36 months,21.45,114.67,D5,< 1 year,RENT,41600.0,Fully Paid,other,11.8,5.0,0.0,4823.0,51.9,7.0,0.0,0.0
29500.0, 36 months,6.24,900.66,A2,10+ years,MORTGAGE,131000.0,Fully Paid,credit_card,24.07,18.0,0.0,30636.0,55.5,31.0,0.0,0.0
8200.0, 36 months,18.54,298.68,E1,< 1 year,RENT,24128.0,Fully Paid,debt_consolidation,33.88,12.0,3.0,9706.0,51.4,17.0,0.0,3.0
8000.0, 36 months,7.99,250.66,A5,10+ years,OWN,75000.0,Fully Paid,other,19.01,7.0,1.0,72396.0,53.6,24.0,2.0,0.0
10000.0, 36 months,7.9,312.91,A4,3 years,RENT,40000.0,Fully Paid,debt_consolidation,24.44,11.0,0.0,12166.0,67.6,32.0,,0.0
2200.0, 36 months,14.49,75.72,C4,10+ years,RENT,38000.0,Fully Paid,home_improvement,18.32,10.0,0.0,8687.0,67.9,14.0,0.0,0.0
10000.0, 36 months,13.99,341.73,C4,10+ years,RENT,56000.0,Fully Paid,debt_consolidation,14.04,5.0,1.0,6007.0,80.1,16.0,0.0,1.0
35000.0, 36 months,12.99,1179.12,C2,< 1 year,RENT,125000.0,Fully Paid,credit_card,9.07,7.0,0.0,33816.0,93.4,7.0,0.0,0.0
19200.0, 36 months,15.61,671.33,D1,4 years,MORTGAGE,84000.0,Fully Paid,credit_card,9.01,11.0,0.0,12926.0,66.6,17.0,1.0,0.0
28000.0, 60 months,19.42,732.83,D3,10+ years,MORTGAGE,100000.0,Fully Paid,home_improvement,16.87,5.0,0.0,5513.0,84.8,10.0,2.0,0.0
35000.0, 60 months,11.48,769.39,B5,10+ years,MORTGAGE,101000.0,Fully Paid,debt_consolidation,20.5,11.0,0.0,84096.0,84.0,32.0,6.0,0.0
14775.0, 36 months,11.55,487.58,B4,2 years,RENT,30720.0,Fully Paid,debt_consolidation,21.37,6.0,0.0,8291.0,59.6,12.0,0.0,0.0
15000.0, 36 months,6.99,463.09,A2,10+ years,OWN,220000.0,Fully Paid,credit_card,8.49,17.0,1.0,18410.0,31.4,40.0,3.0,0.0
24000.0, 36 months,11.53,791.77,B5,5 years,RENT,67000.0,Fully Paid,debt_consolidation,12.48,7.0,0.0,16450.0,47.3,14.0,0.0,0.0
20000.0, 36 months,11.47,659.24,B5,5 years,MORTGAGE,150000.0,Fully Paid,moving,19.87,9.0,0.0,16890.0,62.1,22.0,1.0,0.0
7000.0, 36 months,11.44,230.64,B4,10+ years,MORTGAGE,80000.0,Fully Paid,credit_card,25.25,13.0,0.0,3808.0,95.2,30.0,7.0,0.0
7000.0, 36 months,11.49,230.8,B5,10+ years,OWN,70000.0,Fully Paid,home_improvement,13.44,12.0,1.0,13684.0,52.4,19.0,0.0,1.0
8725.0, 36 months,14.49,300.29,C4,10+ years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,12.58,7.0,0.0,1519.0,46.0,25.0,6.0,0.0
10000.0, 60 months,17.57,251.61,D4,10+ years,MORTGAGE,47000.0,Fully Paid,debt_consolidation,23.39,11.0,0.0,45712.0,74.5,17.0,1.0,0.0
13500.0, 36 months,11.99,448.33,B5,< 1 year,MORTGAGE,80000.0,Fully Paid,other,2.45,8.0,0.0,5730.0,44.8,16.0,1.0,0.0
3600.0, 36 months,12.05,119.66,C1,1 year,RENT,35000.0,Fully Paid,other,5.18,4.0,0.0,1788.0,26.3,7.0,0.0,0.0
11000.0, 36 months,9.99,354.89,B3,8 years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,16.03,6.0,0.0,5496.0,43.6,25.0,5.0,0.0
16000.0, 36 months,5.32,481.84,A1,,MORTGAGE,72000.0,Fully Paid,credit_card,9.88,21.0,0.0,13267.0,7.9,33.0,2.0,0.0
14000.0, 36 months,10.99,458.28,B4,,MORTGAGE,44000.0,Fully Paid,debt_consolidation,18.03,15.0,0.0,15951.0,45.3,21.0,4.0,0.0
35000.0, 36 months,7.89,1095.0,A5,3 years,MORTGAGE,160000.0,Fully Paid,debt_consolidation,20.05,12.0,0.0,32989.0,43.7,22.0,3.0,0.0
16000.0, 60 months,13.99,372.21,C4,5 years,RENT,70000.0,Fully Paid,debt_consolidation,15.0,9.0,0.0,11506.0,54.3,13.0,0.0,0.0
11000.0, 36 months,12.29,366.89,C1,10+ years,RENT,34000.0,Fully Paid,debt_consolidation,8.37,4.0,0.0,5249.0,99.0,13.0,0.0,0.0
12000.0, 36 months,8.18,377.04,B1,7 years,RENT,97000.0,Fully Paid,debt_consolidation,11.75,5.0,0.0,24499.0,84.8,11.0,0.0,0.0
14575.0, 36 months,15.59,509.47,D1,1 year,MORTGAGE,58000.0,Fully Paid,debt_consolidation,3.15,6.0,0.0,3549.0,43.3,11.0,2.0,0.0
20950.0, 60 months,22.99,590.48,F1,2 years,OWN,50000.0,Fully Paid,debt_consolidation,37.09,11.0,0.0,14425.0,79.7,14.0,0.0,0.0
2300.0, 36 months,7.34,71.38,A4,2 years,MORTGAGE,53000.0,Fully Paid,credit_card,12.64,4.0,0.0,4412.0,49.0,28.0,2.0,0.0
24000.0, 36 months,7.62,747.88,A3,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,16.04,12.0,0.0,34295.0,90.7,28.0,2.0,0.0
24000.0, 60 months,15.05,571.59,C4,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,18.53,12.0,1.0,14004.0,41.8,40.0,3.0,0.0
9950.0, 36 months,7.99,311.76,A5,1 year,RENT,60000.0,Fully Paid,credit_card,18.2,9.0,0.0,9955.0,57.2,11.0,0.0,0.0
21850.0, 60 months,14.09,509.44,B5,< 1 year,RENT,55000.0,Fully Paid,debt_consolidation,32.71,15.0,0.0,22594.0,42.5,30.0,0.0,0.0
25000.0, 60 months,19.99,662.21,E4,10+ years,MORTGAGE,63000.0,Fully Paid,debt_consolidation,13.43,15.0,0.0,9020.0,34.3,23.0,4.0,0.0
13600.0, 60 months,16.99,337.93,D3,10+ years,MORTGAGE,86750.0,Fully Paid,debt_consolidation,15.94,9.0,0.0,3896.0,78.0,18.0,3.0,0.0
5000.0, 36 months,14.46,172.01,C4,10+ years,MORTGAGE,75000.0,Fully Paid,credit_card,15.36,7.0,0.0,741.0,11.2,23.0,1.0,0.0
15000.0, 60 months,13.33,343.84,C3,6 years,MORTGAGE,50000.0,Fully Paid,credit_card,21.0,16.0,0.0,8918.0,80.3,55.0,0.0,0.0
5000.0, 36 months,10.42,162.33,B3,3 years,RENT,70000.0,Fully Paid,other,1.29,3.0,0.0,945.0,6.0,15.0,0.0,0.0
6000.0, 36 months,14.65,206.97,C3,< 1 year,MORTGAGE,57600.0,Fully Paid,other,23.42,13.0,0.0,6193.0,52.9,17.0,,0.0
28000.0, 36 months,8.9,889.09,A5,< 1 year,RENT,180000.0,Fully Paid,credit_card,13.11,23.0,0.0,45869.0,51.1,37.0,0.0,0.0
15000.0, 36 months,12.49,501.74,B5,10+ years,RENT,43000.0,Fully Paid,debt_consolidation,25.91,8.0,0.0,13961.0,60.7,13.0,0.0,0.0
12600.0, 36 months,5.32,379.45,A1,4 years,OWN,71500.0,Fully Paid,debt_consolidation,9.01,15.0,0.0,4007.0,4.4,26.0,6.0,0.0
10000.0, 36 months,8.94,317.72,A5,< 1 year,MORTGAGE,41600.0,Fully Paid,home_improvement,6.61,10.0,0.0,3.0,0.0,18.0,,0.0
35000.0, 36 months,11.99,1162.34,C1,3 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,21.46,20.0,0.0,22073.0,36.0,37.0,2.0,0.0
16000.0, 36 months,6.24,488.5,A2,2 years,RENT,100000.0,Fully Paid,credit_card,16.34,13.0,0.0,27126.0,51.3,27.0,0.0,0.0
6000.0, 36 months,13.65,204.05,C1,8 years,RENT,55000.0,Fully Paid,credit_card,23.98,13.0,0.0,7677.0,76.8,19.0,0.0,0.0
15000.0, 36 months,12.74,503.54,C1,10+ years,MORTGAGE,84000.0,Fully Paid,debt_consolidation,22.14,17.0,0.0,41025.0,37.8,57.0,1.0,0.0
17000.0, 60 months,8.18,346.17,B1,10+ years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,8.57,18.0,0.0,24633.0,13.0,35.0,5.0,0.0
35000.0, 60 months,15.05,833.57,C4,4 years,MORTGAGE,580000.0,Fully Paid,debt_consolidation,6.42,10.0,0.0,154290.0,99.0,15.0,2.0,0.0
15000.0, 36 months,9.17,478.19,B2,,RENT,39000.0,Fully Paid,credit_card,8.95,4.0,0.0,7692.0,74.7,15.0,2.0,0.0
3200.0, 36 months,13.67,108.86,C3,,RENT,40000.0,Fully Paid,debt_consolidation,24.24,25.0,1.0,7495.0,21.9,50.0,1.0,0.0
16000.0, 60 months,14.85,379.39,C5,10+ years,MORTGAGE,100000.0,Fully Paid,home_improvement,16.46,12.0,0.0,5490.0,48.6,15.0,1.0,0.0
30000.0, 36 months,13.49,1017.92,C2,2 years,RENT,80250.0,Fully Paid,debt_consolidation,7.06,6.0,0.0,25389.0,47.6,9.0,0.0,0.0
5200.0, 36 months,10.49,168.99,B3,5 years,RENT,43000.0,Fully Paid,credit_card,33.85,25.0,1.0,5582.0,62.7,33.0,0.0,0.0
35000.0, 60 months,19.99,927.1,D4,1 year,RENT,117500.0,Fully Paid,debt_consolidation,22.47,15.0,0.0,42242.0,47.2,51.0,3.0,0.0
36000.0, 36 months,7.97,1127.62,A5,2 years,RENT,102000.0,Fully Paid,debt_consolidation,15.89,7.0,0.0,34763.0,85.2,16.0,3.0,0.0
12000.0, 36 months,8.9,381.04,A5,9 years,RENT,95000.0,Fully Paid,debt_consolidation,12.37,12.0,0.0,16683.0,52.3,29.0,0.0,0.0
2400.0, 36 months,13.67,81.65,C3,3 years,RENT,16000.0,Fully Paid,debt_consolidation,17.18,5.0,0.0,1640.0,78.1,31.0,0.0,0.0
11000.0, 60 months,13.35,252.26,C2,7 years,MORTGAGE,80000.0,Fully Paid,credit_card,12.89,6.0,0.0,10836.0,94.2,11.0,2.0,0.0
35000.0, 60 months,16.29,856.54,D2,4 years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,14.91,19.0,1.0,33675.0,63.2,30.0,2.0,1.0
10000.0, 36 months,9.99,322.63,B3,1 year,RENT,60000.0,Fully Paid,credit_card,22.36,23.0,0.0,9459.0,24.4,37.0,0.0,0.0
7500.0, 36 months,25.88,301.71,F4,,RENT,32625.0,Fully Paid,debt_consolidation,43.89,12.0,0.0,19877.0,72.0,22.0,0.0,0.0
30000.0, 36 months,7.12,927.96,A3,10+ years,MORTGAGE,87000.0,Fully Paid,debt_consolidation,14.74,14.0,0.0,42110.0,43.7,18.0,1.0,0.0
5000.0, 36 months,6.99,154.37,A2,< 1 year,RENT,50000.0,Fully Paid,debt_consolidation,12.74,17.0,0.0,4552.0,10.8,33.0,0.0,0.0
10000.0, 36 months,6.89,308.27,A3,10+ years,RENT,75000.0,Fully Paid,debt_consolidation,10.58,5.0,1.0,1081.0,7.4,12.0,1.0,1.0
25000.0, 36 months,5.32,752.87,A1,10+ years,OWN,160000.0,Fully Paid,major_purchase,3.1,8.0,0.0,761.0,1.6,12.0,0.0,0.0
8225.0, 36 months,15.05,285.33,C4,1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,29.95,26.0,0.0,20310.0,32.7,50.0,2.0,0.0
16000.0, 36 months,8.18,502.72,B1,10+ years,OWN,140000.0,Fully Paid,other,16.82,12.0,0.0,5561.0,25.2,25.0,4.0,0.0
30000.0, 36 months,6.68,921.93,A3,8 years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,16.35,14.0,0.0,45514.0,59.7,20.0,1.0,0.0
2000.0, 36 months,12.69,67.09,C2,6 years,OWN,52000.0,Fully Paid,vacation,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0
15000.0, 60 months,25.49,444.59,E4,1 year,RENT,60000.0,Fully Paid,debt_consolidation,11.76,9.0,0.0,13718.0,47.3,11.0,0.0,0.0
15000.0, 36 months,11.53,494.86,B5,10+ years,OWN,40000.0,Fully Paid,credit_card,28.23,14.0,0.0,15776.0,51.2,21.0,0.0,0.0
2875.0, 36 months,11.99,95.48,B5,,MORTGAGE,19000.0,Fully Paid,home_improvement,18.51,10.0,0.0,4964.0,30.0,12.0,1.0,0.0
15700.0, 36 months,6.03,477.84,A1,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,15.02,17.0,0.0,9717.0,12.6,46.0,2.0,0.0
7200.0, 36 months,13.33,243.75,C3,10+ years,MORTGAGE,35000.0,Fully Paid,debt_consolidation,25.34,15.0,0.0,4701.0,27.3,20.0,0.0,0.0
9600.0, 36 months,24.85,380.94,E3,5 years,MORTGAGE,43000.0,Fully Paid,debt_consolidation,10.02,11.0,0.0,7429.0,90.6,25.0,0.0,0.0
13200.0, 36 months,9.17,420.81,B2,3 years,RENT,53500.0,Fully Paid,debt_consolidation,5.99,30.0,0.0,11642.0,84.4,37.0,0.0,0.0
9000.0, 36 months,13.59,305.81,C2,2 years,RENT,90000.0,Fully Paid,debt_consolidation,2.49,15.0,1.0,4937.0,39.5,36.0,1.0,0.0
24000.0, 36 months,12.99,808.54,C2,5 years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,5.66,11.0,0.0,15578.0,47.0,16.0,0.0,0.0
19200.0, 36 months,8.9,609.67,A5,2 years,MORTGAGE,140000.0,Fully Paid,debt_consolidation,14.65,8.0,0.0,23024.0,89.9,18.0,3.0,0.0
2000.0, 36 months,11.49,65.95,B5,10+ years,RENT,65000.0,Fully Paid,debt_consolidation,19.29,12.0,3.0,7795.0,28.2,26.0,3.0,1.0
23000.0, 36 months,8.49,725.95,B1,3 years,OWN,100000.0,Fully Paid,credit_card,12.35,8.0,0.0,19295.0,66.8,18.0,0.0,0.0
10000.0, 36 months,7.35,310.38,A4,5 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,8.99,21.0,0.0,16567.0,20.5,36.0,1.0,0.0
14000.0, 36 months,7.88,437.93,A5,10+ years,OWN,60000.0,Fully Paid,home_improvement,21.02,9.0,0.0,18449.0,27.9,25.0,,0.0
6000.0, 36 months,16.01,210.98,C5,3 years,RENT,30000.0,Fully Paid,major_purchase,2.0,3.0,0.0,186.0,4.7,5.0,0.0,0.0
3000.0, 36 months,10.99,98.21,B4,10+ years,MORTGAGE,68000.0,Fully Paid,debt_consolidation,8.75,8.0,0.0,16979.0,97.6,18.0,4.0,0.0
8000.0, 36 months,10.49,259.99,B2,10+ years,RENT,34000.0,Fully Paid,debt_consolidation,27.71,9.0,0.0,13271.0,71.0,14.0,0.0,0.0
15000.0, 60 months,15.41,360.09,D1,10+ years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,38.16,11.0,0.0,4777.0,41.2,41.0,3.0,0.0
20000.0, 36 months,14.33,686.77,C1,9 years,MORTGAGE,77000.0,Fully Paid,debt_consolidation,31.0,14.0,0.0,12851.0,64.9,19.0,1.0,0.0
2900.0, 36 months,8.39,91.4,B1,10+ years,RENT,44000.0,Fully Paid,debt_consolidation,12.0,7.0,0.0,1197.0,16.4,13.0,0.0,0.0
35000.0, 60 months,11.44,768.69,B4,2 years,MORTGAGE,150000.0,Fully Paid,credit_card,5.26,16.0,0.0,41425.0,23.6,27.0,7.0,0.0
1200.0, 36 months,8.49,37.88,B1,5 years,RENT,45000.0,Fully Paid,credit_card,21.11,6.0,0.0,1778.0,32.3,16.0,0.0,0.0
7425.0, 36 months,17.77,267.58,D1,10+ years,MORTGAGE,54000.0,Fully Paid,debt_consolidation,22.76,9.0,0.0,10869.0,71.5,21.0,1.0,0.0
10875.0, 36 months,12.69,364.81,C2,5 years,RENT,170000.0,Fully Paid,debt_consolidation,5.39,9.0,1.0,7506.0,50.7,46.0,5.0,1.0
10000.0, 36 months,13.49,339.31,C2,10+ years,RENT,85000.0,Fully Paid,debt_consolidation,28.62,18.0,0.0,34993.0,83.1,24.0,0.0,0.0
16000.0, 36 months,23.1,620.19,E4,3 years,RENT,112500.0,Fully Paid,debt_consolidation,7.6,7.0,0.0,12543.0,95.7,7.0,0.0,0.0
15000.0, 36 months,11.14,492.08,B2,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,22.96,10.0,0.0,21192.0,58.7,22.0,1.0,0.0
12875.0, 36 months,13.65,437.86,C1,2 years,MORTGAGE,48000.0,Fully Paid,debt_consolidation,8.87,10.0,0.0,35.0,0.4,18.0,2.0,0.0
15000.0, 36 months,16.99,534.72,D1,,MORTGAGE,51000.0,Fully Paid,debt_consolidation,20.8,11.0,0.0,11584.0,34.0,34.0,3.0,0.0
5000.0, 36 months,13.33,169.27,C3,< 1 year,RENT,27500.0,Fully Paid,other,18.81,8.0,0.0,4551.0,34.7,17.0,0.0,0.0
9000.0, 36 months,10.99,294.61,B4,10+ years,OWN,55000.0,Fully Paid,debt_consolidation,36.53,6.0,0.0,4279.0,34.0,18.0,0.0,0.0
8000.0, 36 months,19.99,297.27,D4,2 years,MORTGAGE,80000.0,Fully Paid,house,6.14,12.0,1.0,1714.0,8.4,13.0,0.0,1.0
15000.0, 36 months,8.9,476.3,A5,< 1 year,RENT,50000.0,Fully Paid,small_business,24.48,8.0,0.0,6493.0,76.4,22.0,2.0,0.0
28500.0, 60 months,16.14,695.19,C4,10+ years,MORTGAGE,54047.0,Fully Paid,debt_consolidation,26.85,14.0,0.0,3319.0,23.4,25.0,3.0,0.0
1000.0, 36 months,7.26,31.0,A4,7 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,11.21,8.0,0.0,2716.0,16.5,11.0,2.0,0.0
10000.0, 36 months,11.49,329.72,B5,3 years,OWN,63000.0,Fully Paid,debt_consolidation,26.3,6.0,0.0,4892.0,68.9,9.0,0.0,0.0
10000.0, 36 months,6.99,308.73,A2,10+ years,MORTGAGE,51000.0,Fully Paid,debt_consolidation,25.31,15.0,1.0,8291.0,22.8,27.0,3.0,0.0
8000.0, 36 months,18.49,291.19,D2,2 years,OWN,35000.0,Fully Paid,debt_consolidation,16.83,5.0,0.0,6163.0,60.4,41.0,0.0,0.0
14400.0, 60 months,21.49,393.55,D5,10+ years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,23.49,11.0,0.0,13009.0,77.4,17.0,4.0,0.0
10000.0, 36 months,18.99,366.51,D3,10+ years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,13.81,8.0,2.0,6209.0,64.7,12.0,0.0,0.0
11950.0, 60 months,29.99,386.55,F3,10+ years,RENT,48000.0,Fully Paid,debt_consolidation,28.81,9.0,0.0,5847.0,47.2,14.0,0.0,0.0
31450.0, 60 months,25.49,932.16,E4,10+ years,MORTGAGE,77000.0,Fully Paid,credit_card,24.11,13.0,0.0,15726.0,37.4,17.0,2.0,0.0
18000.0, 36 months,10.49,584.96,B3,< 1 year,MORTGAGE,120000.0,Fully Paid,debt_consolidation,13.63,13.0,0.0,11741.0,27.8,17.0,2.0,0.0
20000.0, 36 months,10.74,652.32,B4,3 years,RENT,155000.0,Fully Paid,vacation,4.78,11.0,0.0,37200.0,66.2,20.0,,0.0
15000.0, 36 months,5.32,451.73,A1,,RENT,100000.0,Fully Paid,debt_consolidation,7.57,9.0,0.0,16009.0,31.4,26.0,0.0,0.0
8000.0, 36 months,5.32,240.92,A1,4 years,RENT,148000.0,Fully Paid,credit_card,2.1,8.0,0.0,2287.0,2.7,11.0,0.0,0.0
5000.0, 36 months,6.03,152.18,A1,10+ years,MORTGAGE,66000.0,Fully Paid,debt_consolidation,8.15,18.0,0.0,2181.0,2.3,33.0,4.0,0.0
8950.0, 36 months,7.9,280.05,A4,3 years,RENT,47784.0,Fully Paid,debt_consolidation,25.74,12.0,0.0,10989.0,60.7,17.0,0.0,0.0
12000.0, 36 months,10.99,392.81,B2,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,22.27,10.0,0.0,20090.0,79.4,36.0,6.0,0.0
18000.0, 36 months,8.38,567.22,B1,6 years,MORTGAGE,96000.0,Fully Paid,credit_card,10.54,15.0,1.0,17651.0,61.5,21.0,1.0,1.0
25200.0, 60 months,13.33,577.65,C3,10+ years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,11.53,10.0,0.0,899.0,14.3,29.0,5.0,0.0
10000.0, 36 months,11.53,329.91,B5,10+ years,MORTGAGE,67000.0,Fully Paid,credit_card,16.6,6.0,0.0,6282.0,53.2,16.0,0.0,0.0
9200.0, 36 months,10.74,300.07,B2,10+ years,MORTGAGE,43000.0,Fully Paid,other,34.24,13.0,0.0,14001.0,37.6,29.0,1.0,0.0
10000.0, 36 months,14.99,346.61,C5,10+ years,MORTGAGE,48000.0,Fully Paid,debt_consolidation,39.27,10.0,0.0,66499.0,30.4,32.0,1.0,0.0
12000.0, 36 months,13.99,410.08,C4,8 years,RENT,60000.0,Fully Paid,debt_consolidation,13.16,22.0,0.0,7007.0,19.1,36.0,2.0,0.0
11000.0, 36 months,10.49,357.48,B3,10+ years,MORTGAGE,98000.0,Fully Paid,credit_card,16.49,12.0,0.0,8984.0,48.0,38.0,4.0,0.0
6500.0, 60 months,12.68,146.84,C1,3 years,RENT,45000.0,Fully Paid,debt_consolidation,12.4,9.0,0.0,6521.0,75.0,16.0,,0.0
16000.0, 60 months,15.59,385.62,C5,8 years,OWN,90000.0,Fully Paid,debt_consolidation,10.35,13.0,0.0,22810.0,75.5,18.0,1.0,0.0
30000.0, 60 months,13.59,691.69,C2,10+ years,OWN,110000.0,Fully Paid,home_improvement,13.7,14.0,0.0,19995.0,44.8,20.0,0.0,0.0
20000.0, 36 months,11.67,661.14,B4,6 years,MORTGAGE,59000.0,Fully Paid,home_improvement,11.84,14.0,0.0,24696.0,27.0,17.0,1.0,0.0
9350.0, 36 months,14.99,324.08,C4,2 years,OWN,26000.0,Fully Paid,major_purchase,10.53,4.0,3.0,1646.0,25.7,8.0,0.0,0.0
25000.0, 60 months,25.81,745.71,E4,10+ years,RENT,90000.0,Fully Paid,debt_consolidation,18.71,6.0,1.0,13583.0,62.3,21.0,0.0,1.0
35000.0, 60 months,18.55,899.28,E2,10+ years,MORTGAGE,120000.0,Fully Paid,credit_card,29.9,27.0,0.0,48179.0,73.2,46.0,2.0,0.0
40000.0, 36 months,8.99,1271.81,B1,8 years,MORTGAGE,105500.0,Fully Paid,debt_consolidation,6.77,15.0,0.0,33700.0,49.5,22.0,3.0,0.0
4000.0, 36 months,10.99,130.94,B4,10+ years,MORTGAGE,75000.0,Fully Paid,major_purchase,9.61,12.0,1.0,10460.0,43.6,31.0,2.0,1.0
19200.0, 36 months,14.99,665.49,C4,10+ years,RENT,70000.0,Fully Paid,debt_consolidation,13.78,11.0,0.0,9886.0,65.0,21.0,0.0,0.0
32000.0, 60 months,21.7,878.36,E2,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,4.95,14.0,0.0,19025.0,70.1,27.0,2.0,0.0
13000.0, 60 months,12.39,291.75,C1,5 years,RENT,45000.0,Fully Paid,debt_consolidation,18.72,12.0,0.0,13397.0,24.1,21.0,0.0,0.0
15000.0, 36 months,12.69,503.18,C2,3 years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,17.73,6.0,0.0,17654.0,60.3,31.0,1.0,0.0
8000.0, 36 months,12.62,268.09,C1,2 years,MORTGAGE,75000.0,Fully Paid,home_improvement,25.76,10.0,0.0,10043.0,77.9,22.0,1.0,0.0
10000.0, 36 months,12.62,335.12,C1,5 years,MORTGAGE,50000.0,Fully Paid,credit_card,27.48,15.0,2.0,10031.0,63.9,24.0,1.0,1.0
12000.0, 36 months,10.99,392.81,B4,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,16.56,7.0,0.0,13538.0,86.8,21.0,4.0,0.0
18000.0, 36 months,11.99,597.78,B5,4 years,RENT,180000.0,Fully Paid,debt_consolidation,2.86,9.0,0.0,13975.0,28.1,11.0,0.0,0.0
