profile_id,coolant,stator_winding,stator_tooth,motor_speed,stator_yoke,ambient,torque,pm
72,23.80416791,39.21186317,36.26574115,'3368.61278',32.14615299,24.80907036,'-69.44808323',54.53149919
76,64.28723216,75.47619564,71.27801561,'-0.000343706',67.61273639,25.99271673,'-2.65E-46',70.03785979
45,28.88606717,31.28626265,29.8777811,'0.0014819',29.5060747,,'1.43E-157',46.64958519
31,18.62931824,68.23178864,56.60958099,'5649.949219',40.2674675,22.33098984,'20.0292778',72.61349487
73,27.06206213,57.44161998,45.98560017,'2216.826391',37.22467406,23.95377115,'-153.4906932',37.24610076
81,85.74175424,78.7198191,77.16327731,'-0.001181117',78.73947114,24.81269307,'-3.7055e-320',51.41125465
7,18.49580574,39.56587982,32.94503021,'500.0059509',27.37994576,22.29994965,'103.2949982',35.19160461
29,18.76827621,37.87596512,34.56637573,'794.9852905',29.42706108,22.93457413,'45.89860153',75.95668793
7,18.55262184,39.63246536,33.03191376,'499.9963379',27.84402847,23.34227562,'103.3358917',35.80970001
10,18.75884056,23.81400108,23.20000458,'1064.986084',21.39819908,22.44948006,'-25.4052372',31.78177643
55,35.05055608,85.50361609,71.91918931,'1203.127628',58.08873022,24.89410498,'-85.3925608',63.79405671
74,79.66944428,71.48616539,71.35671524,'-0.004788205',72.12172512,26.83559748,'-1.8E-218',63.73475728
23,23.21401405,49.51808929,45.9864502,'3499.971436',39.05599976,23.57498741,'-0.483261913',71.37934113
71,33.51151548,74.20704894,60.55123518,'1852.359566',49.55527539,23.79235079,'125.5828765',69.88530759
8,18.12766647,24.29738426,24.73160553,'1499.984009',22.44414139,23.24913979,'0.047481988',34.24972534
30,18.67222786,62.40672684,49.13608932,'1449.991577',37.8932457,21.3572464,'138.926239',45.81509399
10,18.98643112,75.46767426,56.54877472,'3999.968018',39.74082565,20.24849892,'79.50431061',48.55459976
42,29.70404305,46.13006846,43.31136156,'1000.067761',37.83939064,26.38360162,'115.6865302',44.64468429
26,18.82048607,61.53481293,56.00563812,'3499.965576',43.70529938,23.34485626,'-0.491242409',80.38050842
50,39.21041408,101.4493238,81.01946656,'2011.328536',64.09435839,26.38414499,'-185.2422331',73.38459095
55,91.06534428,98.23143993,94.36514751,'2527.723447',91.62576347,26.00191,'-72.73924172',74.0457191
10,18.71994019,35.9305191,32.86175156,'1064.990723',28.28011703,23.17699623,'-25.29187965',53.90393448
74,40.94326137,82.66633128,70.21170302,'4951.194714',57.88678607,26.37496212,'63.55249969',76.17722794
10,18.34083939,23.8350563,23.27315331,'1064.991089',21.46131897,22.99691772,'-25.40904427',32.04021454
62,61.22197881,82.9797796,75.69779992,'340.419809',69.03934121,23.46859683,'16.57368674',72.51600067
12,19.16748428,35.86411285,33.82016373,'1999.980225',29.1807785,23.89657974,'-0.222347841',45.22863388
12,18.29914665,25.03661537,25.55587006,'1999.978027',23.21097565,23.44397926,'-0.095770128',32.67951584
64,50.49530767,77.04024965,69.93796398,'1738.511143',61.99550734,25.14117862,'93.2683588',67.23760525
16,18.21806717,38.29854584,34.38579941,'749.9970703',29.79347992,24.74079132,'0.208672851',45.19805908
62,25.00648845,70.67263664,57.47271193,'1734.712176',45.12773587,23.16620213,'65.02289972',50.16731477
3,18.65813255,19.74081612,19.08014679,'99.98668671',19.07551575,22.32352257,'0.18752867',26.7195015
49,49.84055224,68.34811856,64.99949645,'1302.796847',59.3454208,26.20259033,'-11.86318525',73.50337737
55,34.71054574,78.74857324,66.79157613,'1722.916074',53.51039557,25.77781474,'25.31359785',67.58496708
16,18.18873596,45.38143921,33.82814407,'749.9894409',26.95824623,,'139.8894806',27.33502769
30,18.52229309,37.88746262,31.45335007,'674.9901733',26.38450813,21.55113029,'93.2249527',35.54880524
74,27.47384469,71.20023632,58.77828037,'877.8836476',45.98617533,26.48874358,'-152.203078',77.39689493
29,19.38790894,63.95048523,52.57110977,'5749.949707',37.93136215,19.85079956,'19.88046455',58.65663147
21,18.56772995,42.8286438,38.64289856,'4499.958008',31.28673553,22.16855431,'-0.583000183',46.13848877
11,18.53761482,39.45185089,34.60888672,'2915.007324',28.99125862,23.11707687,'93.67396545',41.172966
70,34.33208579,75.79533314,61.84126611,'3198.32227',49.87337551,26.28699154,'106.688913',61.00096831
9,19.03671455,28.64070511,29.48875809,'2499.97168',25.96357727,25.56474304,'-0.799531221',41.53679276
41,54.91509964,113.9980832,92.22991087,'500.0073856',76.12602978,,'175',74.62570124
12,18.63325691,25.12662888,25.60583687,'1999.977539',23.20331383,23.47763062,'-0.080728307',32.96412659
48,49.8570761,76.92090676,68.34257605,'4130.10369',59.49252471,24.92608117,'-61.81356131',69.45140006
45,85.79702047,85.04423451,84.17285473,'999.9950472',83.53546074,25.20016672,'8.78E-162',80.51419009
2,16.0189991,19.73876572,18.66880798,'100.0735931',18.32014084,21.00027657,'195.3831482',23.1751976
12,18.51604271,25.4289856,25.90149307,'1999.979614',23.36514664,23.19137573,'-0.148326367',34.51327133
52,23.08535419,68.8923041,61.02649146,'2003.052944',46.94043822,26.36172951,'-54.76344768',72.91839183
36,18.7117424,23.17006302,22.32773972,'599.9912109',19.85658646,19.85062027,'10.89222527',33.41201019
41,39.88050694,110.8084678,83.64181512,'4499.971502',62.98883879,23.46755739,'88.80028327',66.04918569
15,18.54989052,39.62659454,38.82065201,'3999.958984',31.48786736,25.33216476,'-0.588051677',55.73452377
44,38.3473916,42.77031351,39.81537526,'-0.003909566',39.45182323,22.32918858,'8.73E-120',55.52562289
73,42.78327494,52.57720284,49.60142836,'-0.009074597',45.98617533,25.51978551,'9.38E-68',74.14120272
2,18.30098534,19.59778404,19.06100273,'99.97122192',18.69900703,22.18106842,'0.24246408',24.51410675
29,18.57780075,30.48973083,29.00845909,'1694.988281',25.5193615,21.9933815,'46.71873474',40.95058823
17,18.42028999,72.16194916,58.5814209,'4999.947266',42.72044373,24.4664917,'48.72359467',69.48496246
19,18.9161911,101.6692429,78.70666504,'5999.937988',53.06982422,24.72942162,'49.20580673',94.98506165
29,19.12340546,83.05415344,69.06002045,'59.92621994',50.81914902,22.3251133,'34.49983978',86.88543701
43,34.69314426,85.1066428,71.34553389,'4499.96892',56.97928008,23.25308274,'50',64.00738192
12,18.81749535,25.59645271,25.93339348,'1999.979614',23.53674316,23.16204071,'-0.096435949',33.8896637
41,39.94186273,116.647988,95.13149299,'889.8749844',71.58468119,24.48210344,'0.00000696',92.96228021
11,18.29312134,42.82132339,37.63497925,'1158.406738',30.44959641,23.14269066,'-72.50083923',48.0147934
76,64.14728087,65.52107776,64.00002597,'-0.001565465',63.082678,26.00553903,'-4.52E-137',66.92839875
44,30.06112578,63.98771123,53.54351948,'1499.983035',44.57698768,24.77452551,'125',50.48217968
16,19.14213562,58.99090958,45.17375183,'749.9973145',35.67858505,25.20380783,'139.1424408',46.3982811
76,32.07532573,65.52177799,58.82260893,'2596.093896',49.3308997,26.38680295,'-19.17000104',67.99134637
74,40.49635304,104.7911742,91.83326238,'3715.543491',75.54561852,26.88891648,'27.25119569',73.79792165
24,19.67803383,122.8422012,92.05315399,'5499.953613',60.73057938,22.05374908,'64.10178375',109.2219009
81,59.50787546,86.89905041,78.70666515,'1439.295978',69.11722352,,'-72.44359171',73.95202923
54,40.94576717,81.94346956,72.12174106,'2689.027722',59.806955,26.39183217,'-25.89128789',74.40255852
73,44.86563682,63.23667186,53.01329683,'4898.832804',44.83478154,24.76653777,'14.58224288',55.71009959
62,39.65841025,39.45228656,39.21709435,'-0.003237262',38.96686233,23.88084262,'-3.7055e-320',51.9183415
64,29.51273379,72.12081095,58.31078715,'4017.18473',45.50616409,24.90823528,'96.71518577',49.02833144
30,18.44492531,32.47291183,31.3128891,'1959.981079',26.38449669,22.09192467,'46.51391983',42.11457825
81,59.62240946,88.4323301,78.70666674,'1429.031842',69.21938143,,'-25.81075099',73.94157377
57,46.05498699,111.4229493,90.10781379,'4158.776895',70.20080575,26.38448438,'69.5534675',85.53418919
2,19.33123398,65.49130249,42.88511276,'99.99712372',31.95933533,20.32517624,'207.6722565',24.05439949
41,23.78327722,92.10361357,72.12173036,'3499.968309',53.28191596,23.25263319,'100',73.75120929
16,18.61346436,21.34325218,19.88166428,'749.9942627',19.85062027,,'0.19746083',29.61333084
72,30.17200393,50.1830695,45.98617964,'-0.003917822',39.45272318,24.78334495,'-0.000000000000957',65.46221046
74,58.43980692,64.89864215,59.95035339,'2954.962523',55.83517977,26.38397066,'40.62114544',69.33880997
71,32.75166931,45.98667177,44.32418211,'3756.531699',39.45172065,23.17334293,'-14.66467359',42.97925136
32,19.30657959,90.27973175,65.99957275,'3842.963623',45.98613739,22.6311779,'96.58705902',63.64931488
12,19.02179146,49.45118713,42.01914978,'1999.985229',33.43294525,23.20752907,'101.8297653',46.65987015
8,18.33812523,24.79580879,24.84703064,'1499.988281',22.83170319,23.27042389,'0.062315222',35.72181702
76,64.35313235,87.62851433,79.59526949,'5004.709459',72.12173052,25.90474448,'-42.77421675',70.11308649
61,28.42342651,78.7119063,68.63257866,'2274.79216',54.50055207,26.92169361,'114.7524535',72.04504818
3,19.37194252,38.64824295,31.25379944,'100.0365448',26.38080597,21.5369854,'103.5266647',27.77965546
32,19.26928711,31.30037308,31.48867798,'2599.977783',26.4296093,21.15299034,'20.06780434',47.30101776
51,65.69036655,102.1170607,88.47714284,'4505.940861',76.9363073,27.21852382,'30.92857718',80.89521933
21,18.68260002,42.97651672,38.76400375,'4499.956543',31.33474159,21.46150589,'-0.6691432',46.59724808
75,72.63368483,73.75721071,71.86413767,'0.001466423',71.36680268,24.53972298,'4.64E-94',68.69086286
41,85.85788443,99.79451865,91.32415133,'500.0013858',86.10395442,,'125',78.82511325
21,18.85880089,42.86914444,38.65587997,'4499.961914',31.32736015,21.54264641,'-0.595426381',45.6878891
42,49.73865502,94.94016746,78.87088322,'1999.976222',65.70819762,24.983806,'150',66.76177024
29,19.52079964,113.9150543,81.02980042,'2849.97583',54.3434906,21.81083107,'148.0269318',81.83934021
73,26.87236714,66.70300076,52.56451177,'3234.118671',39.45228655,23.94265241,'-124.1634613',39.6876791
15,18.98121834,113.6582336,85.03977966,'3999.96167',57.91285324,24.81218338,'93.49202728',94.29101563
43,19.2875653,23.17679439,21.57551163,'-0.003083472',19.85264513,23.46000447,'3.7055e-320',44.02710076
17,18.86081886,49.74954605,43.23522568,'4999.947754',33.61450958,24.80766869,'-0.517559826',52.70246124
63,91.09169863,88.63822339,87.14775221,'1759.493749',86.86011786,26.2747526,'44.34457869',69.6970159
48,49.79834326,78.87753551,69.30952318,'3981.291521',59.96503642,24.75696051,'-65.67305691',69.72465348
44,38.37560404,60.44696253,57.11708554,'3999.961674',49.50047922,,'25',68.10563028
73,61.22197881,104.7911742,89.83017951,'5102.168576',76.12593818,24.97363909,'22.56128637',73.17517771
32,18.64188576,59.4550705,46.69319153,'2569.978027',36.78022766,22.50086784,'110.8034821',50.74501038
70,29.05337371,61.34071225,52.57128055,'559.1777149',42.11642096,26.02923528,'-0.036495299',50.47854396
44,91.08379708,101.6265987,95.17649551,'4999.957914',90.90617543,24.45388655,'3.7055e-320',77.82566011
63,43.83728419,87.05390008,70.9821999,'3796.180619',58.43207018,25.09564964,'87.58884231',64.66599962
76,28.44982248,78.72371597,62.27322802,'4005.435764',45.98617533,25.70856247,'-0.935561567',56.97642516
60,39.62040021,70.36854943,62.57166587,'1859.957802',54.13500134,25.91692417,'-48.46313785',52.41517765
71,33.40799456,59.68362737,45.9372677,'1938.172915',39.4518226,23.79359629,'-147.7682468',62.43380332
75,23.70930524,36.68887774,27.05797623,'1493.38861',23.80680592,23.62107669,'-175.146647',25.62017432
17,18.52395058,65.57209778,55.76054764,'4999.949219',39.56435776,24.53153229,'-0.42686221',67.52474976
62,61.22197881,63.97901999,61.56161954,'-0.001378738',60.51204357,23.47604202,'-2.44E-118',68.95745001
17,19.37475777,72.11760712,57.67116547,'4999.958008',41.66412354,24.40971184,'48.5387001',67.32008362
3,18.5290451,19.5436821,18.79117012,'100.0224152',18.81076622,22.13534164,'0.181199029',25.66697311
70,47.63317892,67.84586243,62.48341188,'3926.950019',56.20122918,26.18448476,'-105.106102',66.94901304
54,40.97117766,89.4112031,73.27471234,'3604.744062',59.93914481,27.09999288,'-115.1398173',75.07557565
60,39.65280365,45.58061288,43.15832689,'3380.50901',39.76159926,25.709576,'76.2665882',38.44127304
36,19.2551403,93.53504181,72.59626007,'300.0094604',55.84809113,19.75474548,'10.70562267',33.06457138
48,49.79637924,76.97832699,68.90303473,'3971.156168',60.16476082,24.79168093,'-96.66386465',69.87540782
73,26.54983368,50.95268391,45.86492639,'1998.270618',38.74947894,24.6247036,'-77.43599989',54.7192452
61,39.53127658,44.45729612,42.77028457,'0.005317246',40.43316915,27.40031842,'-3.7055e-320',62.51503957
44,91.16043244,104.2620866,98.14038358,'3999.964462',92.759178,25.12721565,'3.7055e-320',84.3738416
47,49.65744365,71.57012308,65.49961332,'1142.292436',59.29387888,24.57790184,'-37.01189605',74.6746737
44,29.53372481,59.69808944,45.98403738,'2999.979428',38.23854243,23.16892645,'125',42.68738776
24,19.67028618,123.0678482,93.09842682,'5499.945313',61.79320145,25.60396767,'63.59751129',113.1695938
44,43.88705414,92.97279671,90.20292331,'3999.964192',82.29125727,25.2044414,'3.7055e-320',80.48184426
67,27.69252269,42.63238437,39.43189808,'2701.187363',34.51664043,25.64529936,'-65.29783824',35.79639079
76,64.16176254,92.37059825,82.97333269,'1588.110816',74.85194051,25.75950815,'3.201226364',70.15859366
2,18.74294853,102.9430084,72.1205368,'100.0267258',52.57409286,22.85562706,'206.3660278',43.19726181
7,18.96678352,39.45497513,32.55725479,'499.9963074',27.00858688,23.07531548,'103.2684937',33.35115051
50,39.63119496,79.84964185,64.28875595,'2928.172101',52.61341239,25.77696047,'-146.6369997',63.06073131
74,51.13362904,59.55728249,56.75172059,'-0.002082373',55.13589217,26.38450904,'6.22E-155',68.63042996
60,70.26376869,76.24151324,72.12199273,'0.002405761',71.9271923,26.38808652,'-1.17E-97',78.945678
63,18.46726328,67.31225623,56.59759843,'5531.235874',40.55214344,26.06887226,'50.98822667',66.28495347
49,49.86567697,104.8167917,88.21107014,'3273.739478',71.50184789,25.71734455,'-116.1182885',74.46066987
45,28.9855388,43.01291947,39.56930048,'1499.984966',36.88314468,25.05977837,'50',57.59977962
80,51.51851806,73.27880966,67.96466374,'4940.526552',61.44055815,24.81173177,'-2.52279781',75.82745895
16,18.41808891,21.65628624,21.26257706,'749.9940796',19.85062027,23.83751106,'0.187376648',30.69786072
81,41.48121117,41.27561571,39.45193168,'0.002377976',39.45228656,24.75557431,'-3.7055e-320',47.91925664
63,19.00996174,45.94034088,42.68063536,'3757.246222',34.07022945,25.99771311,'60.6975686',60.73116229
2,18.46705437,56.27139282,36.07408524,'100.0042648',26.39832687,19.99639893,'207.8363953',23.63641357
42,49.85460868,62.9841955,61.03189801,'2499.966676',56.21165454,25.56372894,'50',65.34024647
3,19.20313072,38.88444519,31.33512497,'99.998909',26.37590981,21.63871765,'103.5621185',28.7771244
7,18.94360542,39.46876144,32.76437378,'500.0065918',27.46581078,23.17879486,'103.3192291',35.35814285
29,19.61029816,112.9695282,85.90346527,'5084.951172',57.85162735,24.90427399,'69.87347412',97.434021
48,49.83351071,78.28979194,68.89318345,'2658.462008',59.95161122,24.58208789,'96.51361433',66.26019508
30,18.45547104,38.99340057,32.5854187,'674.992981',27.79898453,19.97458267,'93.18229675',35.75670242
81,33.95884961,67.37226774,55.84174675,'2595.715716',45.41538996,23.53945833,'123.9000832',48.12734197
61,24.43087716,68.91510262,57.4713733,'4037.62374',44.77401382,26.8435561,'-57.04578667',65.64755497
62,61.22198865,92.65457105,80.26553249,'253.9295531',69.55823727,23.80939396,'-0.008125331',73.6845574
8,18.99737358,45.9172821,38.35349655,'1499.993408',31.34769821,21.59066391,'102.8521347',41.61330414
12,18.16645622,25.13043976,25.65882874,'1999.979858',23.29870415,23.44652557,'-0.090517074',32.90507507
59,81.48964234,124.3895948,104.7911742,'3109.329349',96.5737709,25.90352785,'96.79132621',79.25457426
67,27.64960017,76.87595603,58.6433775,'1102.04752',45.20907138,25.7630165,'231.1707402',52.41339521
63,90.92587324,86.06487291,84.91068546,'0.004103563',85.79940218,25.57205518,'-3.7055e-320',65.16641985
17,19.33868408,49.55413437,43.02993393,'4999.948242',33.51732254,24.78812981,'-0.485296905',52.55224609
80,52.38436723,79.02338972,69.5563677,'1846.190369',62.58419109,23.36087861,'-139.1894662',71.51012221
42,49.79637321,59.15786366,56.57356241,'1999.985604',53.34175159,24.83824123,'150.1347835',61.35027346
29,19.41158485,113.4195709,85.95100403,'5084.95166',57.88642502,23.26455498,'69.83003235',97.76866913
8,18.43470192,45.9837532,38.65821838,'1499.986938',31.37263489,22.85741997,'102.937851',42.9431076
72,23.18673827,45.77904452,39.45228656,'0.006351857',33.75744495,24.77458499,'0.0000356',56.59626222
10,19.40885353,89.61483765,68.90485382,'4590.095215',45.98617554,22.04108238,'61.43306351',72.07866669
36,18.8595829,19.85065842,19.848526,'299.9881592',19.66490555,19.8272686,'10.76611805',29.40813065
61,18.40101378,61.31588687,52.57122088,'3709.253307',39.25358227,26.53267559,'-31.46757959',63.87936907
30,18.61850357,32.19702148,27.95019722,'49.99102783',25.17501259,21.50078201,'52.52915955',34.91644287
21,18.67889786,42.78536606,38.41201401,'4499.955078',30.97004128,22.13951492,'-0.612213194',46.05176926
19,19.20104027,90.17185974,67.13710022,'5999.935547',45.83530426,22.62402916,'48.44998169',66.45157623
70,46.48716887,60.44139258,56.65660216,'-0.000602743',52.93677455,26.26763189,'3.07E-29',64.87266514
29,18.77016068,83.7902298,69.38522339,'59.93627167',50.92243195,22.33851433,'34.50753784',86.96793365
62,39.6442151,39.44634833,38.78160758,'0.003174499',38.657497,23.86717585,'-3.7055e-320',49.43468807
43,34.55939971,81.64131792,68.90631396,'4499.967246',54.96048872,23.54415725,'50',64.3909605
30,18.60196495,76.83938599,54.69353867,'149.9638672',41.2597084,19.85062218,'181.5350952',28.15569878
41,40.71260839,114.8924292,87.20558749,'4499.969944',65.37135936,23.04056465,'88.58430157',70.62700727
2,18.28152847,21.05795288,19.85062027,'100.0366592',19.84869576,22.41050911,'0.265716583',37.40677643
16,19.1693821,58.37302399,44.59182739,'749.9830933',35.17760468,,'139.27388',42.42321396
48,49.81472529,69.5209669,64.18536997,'4821.395083',57.46202055,25.04358986,'26.30095043',65.72271418
42,29.52623632,43.18458187,39.4630452,'3499.970343',36.23949651,26.38432862,'74.68689191',43.38334047
23,23.17056847,38.16223907,37.87059402,'3499.964111',32.40942764,23.19404221,'-0.66388756',51.71892548
62,28.25332504,28.61593078,27.52947891,'-0.002895547',27.5851516,,'-3.7055e-320',36.51971557
70,23.64408509,26.38383758,25.94004824,'0.003177844',25.14589756,26.37864131,'1.99E-299',50.97046836
63,28.36124007,65.5984368,54.86978454,'3416.478703',44.29158853,24.99782311,'-97.38324803',54.68964494
50,23.78307655,45.91138729,39.45228656,'847.5534811',34.0737384,26.38450762,'85.54518407',61.65856976
41,24.26034983,93.465401,72.12269414,'3499.970025',54.04036484,,'100',76.91227716
5,18.19426537,21.89306068,21.46022034,'999.9881592',19.85062027,22.11186028,'0.187926039',28.86797905
19,19.27570343,101.8858566,78.72005463,'5999.938477',53.30699158,26.38261414,'49.44462585',96.01306915
36,19.3811779,132.9481354,87.69639587,'1199.895508',59.15987396,19.85062027,'21.1194191',43.37770462
24,19.83750153,110.5223236,81.28640747,'5499.953613',53.95743179,19.85062027,'64.1679306',85.18405151
24,16.64618683,50.09015656,34.53226852,'5499.961426',23.51473045,18.77007103,'63.49662781',32.40849686
31,18.89995384,100.459198,77.02877808,'5119.95459',52.57378769,23.84946251,'64.90610504',88.32805634
17,18.16502762,72.12619781,58.18406677,'4999.956055',41.97282791,24.506464,'48.59012604',68.06624603
42,49.82218808,63.83493569,60.69547858,'2999.973622',55.96977293,26.01252761,'50',61.78263072
24,18.38747406,56.32435989,46.44599915,'5499.945801',35.87524033,23.36877632,'-0.272285491',59.08120728
71,63.12878529,75.53686958,66.41137824,'4079.91758',59.51838111,23.97254562,'-50.92539483',65.8706591
62,28.21729257,28.05751026,27.25972177,'-0.003684027',26.8817986,,'-3.7055e-320',33.11631476
24,19.58859062,122.9092026,92.53257751,'5499.952637',61.5460701,,'63.66185379',111.3303375
14,18.7762146,67.25753021,53.32026672,'2999.968506',39.45217896,23.53730392,'99.88271332',58.90420532
74,54.95948339,90.38513159,78.70666514,'2833.532546',67.54252064,27.91010862,'-148.0849284',71.61002645
69,25.39150636,57.61245094,50.89602737,'-0.0000896',41.48059487,22.11678555,'-0.00000000802',46.73323051
29,18.89274406,91.57971954,68.99196625,'4229.958984',46.00439072,22.51885033,'85.88922882',75.83379364
67,27.25279574,60.86668362,52.57111009,'4793.315274',41.64623312,26.25281045,'-43.56446361',59.08003203
55,34.85488744,49.03030712,39.45219038,'2744.53156',36.69597271,23.93523499,'65.40557031',30.5043687
30,18.59196281,86.42499542,69.97348785,'419.9777222',52.90080643,22.63955116,'10.64124107',52.84934235
80,60.76152975,65.82641051,57.96875206,'1571.544564',53.89068013,23.17594217,'-204.8994107',54.07641832
75,89.57384407,104.0534124,96.64717683,'5030.868839',90.9151945,24.81100624,'-15.91192702',82.14914806
41,54.92818241,116.1015203,94.75746368,'499.9635663',78.75743528,,'175',75.0652655
15,19.16851616,77.30233765,66.09581757,'3999.956543',50.27983093,24.87215042,'-0.487928092',85.96554565
15,18.22766685,37.2829361,34.69952774,'3999.956543',28.83573532,,'-0.548295617',42.47071457
2,18.27503204,103.0780487,72.12168121,'100.0200424',52.57220078,22.31827354,'206.2931824',44.58300018
48,49.80803755,64.3457293,62.40465806,'2644.349846',57.47245095,25.30298771,'36.25906693',65.99727448
2,18.20947266,19.58998489,18.78956604,'100.0096283',18.82919884,22.20794868,'0.22295022',23.20170021
14,19.34395218,63.90474319,50.03332138,'2999.970703',38.01585388,22.10112,'99.9872818',47.96764374
29,18.65732956,31.15551758,28.34476852,'59.95048523',25.49526787,23.06490135,'35.12078094',71.45359039
59,81.48964234,122.8943397,104.7911742,'3301.849299',96.465114,25.93656558,'124.6377773',80.32825911
59,81.48964234,103.9535073,97.55893267,'3666.822668',91.03562308,26.38361821,'-53.02094054',87.13452529
21,18.70848656,42.78009415,38.59426117,'4499.955566',31.27316093,21.51634407,'-0.614986539',45.27698517
73,90.4075989,110.0398877,102.7908493,'574.4397291',96.46301659,25.15656283,'22.42874355',84.99370188
41,64.96071845,83.9087392,79.33789686,'1999.977894',72.12173048,23.33917253,'50',75.46219625
63,19.29721012,71.51553376,58.35046032,'4498.043573',42.08525827,26.04982485,'49.05047766',67.49744624
75,89.68136117,112.3541186,101.5751111,'4271.981875',92.89351903,24.90536882,'25.41289381',85.55169608
2,18.45928955,19.62761116,19.05874252,'99.99487305',18.8696785,21.87722206,'0.229272574',25.06591797
10,18.36896515,43.66207504,38.74077988,'1064.991943',32.21170425,23.24267006,'-25.21654701',56.85081482
14,19.38004303,63.79191208,50.07889557,'2999.974609',37.97289276,22.13147926,'100.0380554',47.83322906
80,79.34176588,72.15068025,72.12173037,'0.004718558',72.23648665,25.14078798,'-5.87E-188',69.25177214
29,18.86455917,31.86201096,30.62049675,'1694.988525',26.34022903,22.00148582,'46.45933533',49.06463623
42,49.84157742,63.9727458,60.74309836,'2999.972525',55.95478845,25.40202318,'50',62.58367227
3,18.46648979,19.83905029,19.24789429,'99.97395325',19.24712372,21.80834007,'0.179858252',27.00382614
32,18.87141991,37.36122131,35.83388138,'3103.971436',29.83286095,22.23178101,'35.06458282',51.89558792
70,56.1054845,86.64329232,78.73846927,'0.003814657',70.55343034,26.20264559,'-3.48E-25',66.70286839
19,19.30755234,78.52629089,64.94741058,'5999.938477',45.98617554,26.37851906,'-0.302630574',86.73765564
3,18.59393311,19.23636055,18.62414169,'99.98235321',18.63917542,22.13628578,'0.168346673',22.86275864
69,65.06411431,79.41433611,74.99899604,'3713.106429',70.37500394,26.12170733,'-86.15539236',78.00443718
42,29.70324911,42.19271384,39.45228656,'2499.97348',36.18671673,26.32216848,'50',41.57362559
45,66.95829994,67.05663698,65.61524057,'999.9905208',65.58620768,24.85292629,'3.7055e-320',67.16917446
7,18.20215607,39.82248688,33.01473618,'499.9817505',27.60097504,23.19155884,'103.288559',35.56202698
36,18.54427338,25.54866409,25.16243935,'1199.994873',23.15661049,19.85062027,'10.87716961',37.06612396
70,64.27548635,104.8334056,96.73168222,'745.4970842',87.47798203,26.17912379,'-0.028767624',76.17274168
70,23.63085581,26.1034096,25.34498198,'0.002692955',24.80431115,26.32175924,'3.7055e-320',48.11877797
72,73.53742537,62.46218414,59.77233649,'155.5103587',59.78935477,24.83781082,'0.002980651',51.64753852
42,49.80957236,63.41553102,60.78126457,'2999.972593',55.91391995,25.24528677,'50',64.53482659
70,35.79738075,59.73570938,54.09652891,'-0.0070734',46.01650897,26.31444564,'-8.9E-25',61.99771621
43,34.56612439,39.14396165,38.70866518,'999.9979734',36.98094076,23.53125311,'8.53E-205',52.52315994
80,53.92175318,70.70240117,65.43195908,'-0.002309853',59.88298056,23.79060443,'0.000000109',66.62940251
29,18.9825325,98.76909637,74.43409729,'4229.96582',51.31519318,22.97186279,'86.02156067',79.17688751
48,49.58730945,112.1287909,90.57882699,'1883.849813',73.52507586,25.48851598,'196.1178664',74.97206583
70,50.47138822,57.50147147,54.47935051,'389.0111012',52.63855336,26.27888022,'-206.6063705',60.91868562
57,55.28297423,96.75330071,79.40550044,'641.3175177',69.7344621,25.19692822,'-126.31597',44.50236677
81,85.70941898,78.70666514,77.06929663,'-0.00185066',78.70711022,24.80367647,'-3.7055e-320',51.06826571
57,62.29576836,100.8320344,90.12423422,'4685.025179',79.69423315,27.90710184,'48.39384093',86.32548395
68,30.26355727,91.42466226,71.50847278,'5362.432524',54.49180258,26.38450904,'61.01055028',68.35199751
45,39.28198348,75.76964131,64.21573568,'499.9801613',52.95213809,23.11738204,'25',40.50558976
12,18.93942833,49.06916428,39.97464752,'1999.982178',32.9782486,23.20841408,'101.9439468',44.16488647
29,19.1554451,120.0940247,83.68519592,'2459.97998',57.44223404,22.9279995,'171.5028687',61.13054657
31,19.13901138,99.86244202,76.33220673,'5119.950684',52.57110977,23.56080246,'64.93218994',86.98271179
19,18.92549133,101.2003784,78.70666504,'5999.948242',52.87279129,23.68199348,'49.08240891',94.34385681
30,18.50526428,33.0034523,31.36701965,'1959.987183',26.38456726,19.85256577,'46.50973892',42.65255737
81,33.57442702,69.86540778,56.37721618,'1788.342323',45.93134095,23.60604329,'151.9438361',48.04270079
32,20.01800919,104.7911758,78.78031921,'3779.968506',55.21702576,19.85062027,'98.79685974',68.8147049
23,23.21604919,52.77085114,50.05263138,'3499.963379',39.46601868,23.46454048,'-0.523689747',74.28338623
75,89.68569871,113.2824411,101.5605473,'4736.149073',92.58547539,24.88420948,'-5.181273529',85.45624079
19,19.43685913,101.3821869,78.70666504,'5999.938477',52.89728928,23.52869225,'49.04323196',94.41803741
41,39.66463548,89.26776581,72.12173085,'499.9956118',60.75221073,23.9305661,'150',72.05775829
70,28.78969964,29.44103943,28.01798093,'880.9894366',28.06660089,25.8685249,'-11.55205686',33.94516935
29,19.20290375,103.1106186,78.70666504,'4229.962891',53.30824661,22.70866776,'85.95993805',83.44903564
16,18.63489342,22.2242527,21.63433456,'749.991333',19.85062027,,'0.344682813',33.85578156
30,18.39983368,23.37106133,23.16846085,'420.013855',21.12948418,21.86776352,'10.84901619',41.87082672
52,24.3152937,81.64938005,63.96737646,'4221.045486',45.98617533,26.38437738,'23.38615226',69.79845932
